what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1531497163350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497168311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497177203
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1531497179433
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531497188998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1531497268730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1531497272208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1531497316060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1531497338930
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1531497346670
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531497361368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497414439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497414657
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1531497465999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531497471397
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1531497486669
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531497495593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497509648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497509851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497526984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497527155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497563273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497586173
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1531497589995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497596891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531497607655
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531497608247
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531497608481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1531497636031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1531497637170
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1531497821484
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1531497861841
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1531497999184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498161331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498161549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498161768
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1531498161892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498165792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498176104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498176307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1531498188693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1531498189598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1531498190565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498206945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498207148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498207351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531498209238
