what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530889514064
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1530889515437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1530889517761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530889526544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530889585734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530889589244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530889624599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530889626253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530889672387
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530889677457
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1530889678456
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1530889678487
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1530889678518
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1530889678565
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1530889678580
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1530889678627
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1530889678627
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1530889678627
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1530889678643
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1530889678658
