what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1531306962967
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1531306962967
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1531306962967
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1531306962967
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1531306963014
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1531306963030
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1531306963045
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1531306963045
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1531306963045
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1531306963045
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1531306963045
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1531306963045
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1531306963061
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1531306963061
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1531306963061
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1531306963061
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1531306963077
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1531306963077
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1531306963092
os,sysinfo,,,"win32",1531306963108
arch,sysinfo,,,"x86",1531306963108
ws,sysinfo,,,"win32",1531306963108
locale,sysinfo,,,"en_US",1531306963108
processors,sysinfo,,,"4",1531306963108
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1531306963108
java.runtime.version,sysinfo,,,"1.8.0_171-b11",1531306963108
java.specification.name,sysinfo,,,"Java Platform API Specification",1531306963108
java.specification.vendor,sysinfo,,,"Oracle Corporation",1531306963108
java.specification.version,sysinfo,,,"1.8",1531306963108
java.vendor,sysinfo,,,"Oracle Corporation",1531306963108
java.version,sysinfo,,,"1.8.0_171",1531306963108
java.vm.info,sysinfo,,,"mixed mode",1531306963108
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1531306963108
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1531306963108
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1531306963108
java.vm.specification.version,sysinfo,,,"1.8",1531306963108
java.vm.vendor,sysinfo,,,"Oracle Corporation",1531306963108
java.vm.version,sysinfo,,,"25.171-b11",1531306963108
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1531306963139
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1531306963716
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1531306963857
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1531306963888
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1531306964309
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1531306964371
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1531306964403
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1531306964605
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1531306964793
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1531306965292
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1531306966477
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1531306967101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531306969613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531306973995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307031393
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1531307047458
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1531307047536
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1531307047832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307051015
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1531307057879
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1531307058082
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1531307058378
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1531307060437
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1531307062044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307066802
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1531307073479
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1531307073650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307074898
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531307075569
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531307075819
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1531307083525
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1531307094024
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1531307095553
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1531307095615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1531307110451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1531307112182
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1531307116784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1531307118235
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1531307137579
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1531307138812
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1531307139280
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1531307141979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307318840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307324457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307324821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307325815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307326074
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531307327039
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1531307328573
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1531307328588
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1531307328588
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1531307328604
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1531307328619
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1531307328651
