what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1530938580433
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1530938580433
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1530938580433
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1530938580433
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1530938580433
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1530938580448
os,sysinfo,,,"win32",1530938580448
arch,sysinfo,,,"x86",1530938580448
ws,sysinfo,,,"win32",1530938580448
locale,sysinfo,,,"en_US",1530938580448
processors,sysinfo,,,"4",1530938580448
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1530938580448
java.runtime.version,sysinfo,,,"1.8.0_171-b11",1530938580448
java.specification.name,sysinfo,,,"Java Platform API Specification",1530938580448
java.specification.vendor,sysinfo,,,"Oracle Corporation",1530938580448
java.specification.version,sysinfo,,,"1.8",1530938580448
java.vendor,sysinfo,,,"Oracle Corporation",1530938580448
java.version,sysinfo,,,"1.8.0_171",1530938580448
java.vm.info,sysinfo,,,"mixed mode",1530938580448
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1530938580448
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1530938580448
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1530938580448
java.vm.specification.version,sysinfo,,,"1.8",1530938580448
java.vm.vendor,sysinfo,,,"Oracle Corporation",1530938580448
java.vm.version,sysinfo,,,"25.171-b11",1530938580448
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1530938580464
